created_at,express_pk,PK_x,creator,expression_answer,PK_y,express_question
1713499213,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#1d0e5988-4aba-48ce-a598-f2d1af44045c,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Good life is when there’s no regret. Could be a very simple life. ,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714624382,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#2378c296-3382-4fb1-88d5-028ff9ae4177,user#user_2ftcebMJp0I25uHwzrSrlN3PyOm,"A good lie is when you are happy, whether it be through friends, good food, or relaxation ",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714710821,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#9d3dfce4-77ad-4afd-957e-8f067a8701d7,user#user_2fifuxTxqLvNymsYcFcqWuMfTRN,A good life is to have a lot of money ,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714752315,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#785d7cf2-d641-49b5-aa83-020491b6e2d1,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,That is when I’m 80 years old. I look back and there’s no regrets. I’m achieving this actually because I do go for the things that I am really passionate about even if it’s risky.,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714788121,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#40c4cbad-fe1d-4f53-9f69-7332f92653c7,user#user_2bPwkLO1o3u9VjL9fHlqaFFyk13,More memory than regret,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714796034,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#d848263b-7719-4302-ad05-7a8b0d808a00,user#user_2fQMjEcyuAai3nwXKZrmQ7R5DFF,"I would say that a live lived with a sense of purpose defines a good life. Not just a life of pleasure, but of meaning. I can’t say what I’m doing right now specifically for it, besides living morally and helping when I can.",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714859586,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#e911b550-2041-405c-84bc-cf1e816a81b4,user#user_2fEzJEp5lUhkYUyfHuo4o1WCKWz,"A good life is one where you stay authentic, kind, and true to yourself. It’s one where you try your best to reach your unique potential and to help out the world in the way you know best. It’s where you trust in and enjoy the process. It’s where you love with all your heart and treasure the time spent with those you trust. It’s where you learn and grow from your pain and suffering, and you try to solve this problem and lessen the suffering for others. A good life is about love.",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714875290,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#db6f7aa2-ec43-433b-9d89-d2f88fe4284c,user#user_2g1pfYdGRz8sO50lMWtI3i7BTob,Sleep well,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1714939644,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#1f9fe913-1a3f-4e0f-8d9d-e0fc54799989,user#user_2g1wwQKX3CnAaso2uezPcBTw6dd,"I think the prerequisite of it is to understand  what you are really want. And when you decide to achieve that thing ,just to stick in and take action.",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1715222228,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#693d94eb-0f95-41f6-9391-63fc259f04a5,user#user_2gDAIQstwJ6HEVzDC7p7LP4Xwop,"A good life is not only people treating you the way you want to be treated, but also teaching your goals for passions",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1715874501,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#d8463611-f5b7-4023-b0e6-a66f3fc736ef,user#user_2gOG6doUtRCdZuVEjAd5AKbpSto,"Learning new things, building up a sustainable career, then traveling and exploring life with my loved ones. Currently, building up a startup.",express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1716347387,express#4db86fa8-86a6-4049-823c-48300d10ec0c,expression#fbe4a5fe-78f4-4da7-84ba-dbb108a56e59,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Practicing gratitude,express#4db86fa8-86a6-4049-823c-48300d10ec0c,"How do you define a good life, and what steps are you taking to achieve it?"
1717934926,express#b0e40f94-2395-4984-9258-e85de8a4a4a6,expression#88685884-2c3c-4dc7-805b-687496a623c3,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Cheddar cheese on apple pie,express#b0e40f94-2395-4984-9258-e85de8a4a4a6,What's the most unexpected food combination you've discovered that actually works?
1716348089,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,expression#0909cc56-ed02-41ce-b66c-5e3e7686f03c,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Started a new hobby,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,Name a time when you were fearless or stepped outside of your comfort zone.
1718479818,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,expression#6412ce05-6af1-4d91-870a-d80d1e88e4df,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,Went on a blind date,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,Name a time when you were fearless or stepped outside of your comfort zone.
1718633896,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,expression#144ae178-8168-422b-9243-ab312fafb532,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"Learned a new language, specifically Japanese.",express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,Name a time when you were fearless or stepped outside of your comfort zone.
1718674486,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,expression#2be86cc9-d49e-47e3-a408-f6222bfeee81,user#user_2dIJ4J0ChFzAsgBCzqddyKFQn1K,Traveled alone andhhhhhhhbbbbbbnnnn jjjj jjjjj non,express#314ac914-ef0f-49f6-82e8-de30c16fdb8a,Name a time when you were fearless or stepped outside of your comfort zone.
1713641224,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#33b81326-7314-46e1-a57c-7a50081de012,user#user_2fNUTLZ9Atm73QmWQntc7OkLX8g,discover depth over time,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1713707900,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#ad1ed250-cb01-45c4-9d6c-b498e08a54e3,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,The best conversations are both light and deep,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1714173261,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#344feaa5-b15b-444c-a33f-e2d610d7f288,user#user_2fZEqltE04m70gddEuqMBFqb4e5,keep things light and discover depth over time,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1714751372,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#7a4533a5-9f63-45d8-8fc5-9a715451e4dd,user#user_2YXzN3M6f7RxAL7uAi7qF4PBaW8,Light and easy to start with. Because you can actually tell a lot about a person based on those light conversations.,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1714936431,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#6abc1dee-6113-499d-92b7-c33f1bbb24bf,user#user_2fEzJEp5lUhkYUyfHuo4o1WCKWz,Both,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1715458064,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#a4956866-373a-4b50-a56e-60aed825df62,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,"Fun vibes first, always. About my personality and today’s weather!",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1715540394,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#e053469c-1e3a-4f6c-a077-c2b010d696bc,user#user_2gHd3anNwSqW6oQ9SBA2gWB1JgD,from eye contact communication ,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1715712604,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#72bea247-79bb-42db-91ed-5c0c550f858c,user#user_2gTBUnjiWshIOCD7OMp6WMYdrfG,"Discovering depth is somewhat important, nobody EVER really reveals everything about themselves upon first meeting and once you build a comfort level of general conversation, deeper talks become more effortless.",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1715838938,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#8da2cad5-72ac-455a-9b20-d3d1911bfe6d,user#user_2gXIqDpZI3ooHjbXLaKynMim9wj,"Light, fun and easy",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716000678,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#4de807ee-d684-4857-bf44-3bf600df0ab6,user#user_2gcY9rkcdNo7vSrMVsOLxns1fep,"Light, fun and easy. My idea of a perfect first date is shopping and having a brunch.",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716077349,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#d5d00135-643f-49f3-9eab-27765c59995b,user#user_2gf7uZqCj5uPh0POZt31rfXC1LU,Deep from start to finish,express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716505594,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#a4ce6809-1b0d-401e-b991-dded04004b30,user#user_2gYo5BWBwabOZgbrwxbApxWKSel,"Deep talks, meaningful exchange. Philosophy.",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716680555,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#605ac2cd-b087-46c2-ad27-6c4153d62d67,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"Light, fun and easy to start with  but I do want to eventually discover depth",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716893239,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#0b477d0b-a343-48c5-9058-f2a3c651679e,user#user_2h3sdV4QEEG2yNVFoebpJzKZRcy,"Deep, intellectual connection. Topics? The human experience, purpose, values, driven by a desire to help others find peace. Helping mostly other single moms in any way possible, offering financial, emotional support, etc. Rewarding experience? Recently took in the 12-year-old daughter of a friend going through a tough time, now she's safe, well looked after, and they're having tons of fun. Most fun activity? Getting her nails done and shopping. Her favorite thing bought together? New clothes.",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1717347009,express#d6c11e21-dc83-46da-b373-5de697a4db1e,expression#27ed76c9-1764-444c-85d8-dc1e8c61cc21,user#user_2hKd5dM9ygYQKxSwllXtw2Ba3R0,"Light, no expectations. When getting to know someone, I enjoy talking about everything. Recently, I had a fun conversation about what they want to be in the future, and the most intriguing answer was a girl wanting to be a boxer.",express#d6c11e21-dc83-46da-b373-5de697a4db1e,"In dating, do you prefer deep conversations from the start, or keep things light and discover depth over time?"
1716348749,express#ba8bc28a-805e-4d6c-ba89-4eaa6ae0d287,expression#32ea2f40-d743-48d9-8652-ef7d6bcefa31,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Vintage arcade room,express#ba8bc28a-805e-4d6c-ba89-4eaa6ae0d287,Design your dream house: What's one unique feature it would have?
1709917410,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#1f49cf89-37dd-472d-a977-9db111a238be,user#user_2bP2Rw0wUFI50EpT2tcthFQNCAm,"Confused, because i am thinking to learn a lot and taking a lot of class but when in class what my teacher explain to me, then i am thinking do i waste my money for taking this class ??? Hmmm ",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1713625483,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#794f13c1-66b4-4d43-a846-e24946769daf,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Friends the show. I know I am old school ,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1713641495,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#29f74d03-0b06-4cb1-a763-4094e483606f,user#user_2fNUN8nUmtgrjAZ66fYlmFUYgdD,Sleeping,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1714082218,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#1d91df88-5fe4-465f-9ab7-3fe02a513974,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,Building an AI product ,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715047739,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#27d90d94-f734-413d-a3de-439f16de5a1e,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,Tennis swimming and golf. Also been playing guitar for many years .,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715121102,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#dd3f4ed2-90c4-4614-a1e4-1978e7336b1e,user#user_2g9sJPLQ55NYoZeS3HLN1PBtlnV,Hiking ,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715126396,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#647f432f-af8e-4b57-b1bb-d9d935d28be8,user#user_2b6bF7YFTzsMfh6VFif49ozQi8V,"Creating TikTok dances, making art 🎨💃.good",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715126716,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#10130f43-7671-4a0b-88f5-c56bd574eb57,user#user_2b6bF7YFTzsMfh6VFif49ozQi8V,Thrifting for unique fashion finds or upcycling 🛍️👗.Singing ,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715203574,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#efa37f87-ad8f-4127-90a8-da5020cae924,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"I'm interested in exploring new music and creating playlists, particularly enjoying tunes from Cosmos People recently.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715206841,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#eb585c31-a6be-41c6-950f-4a1b210d5def,user#user_2b6bF7YFTzsMfh6VFif49ozQi8V,Designing apps.Ai apps ,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715221752,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#9eea7372-4921-4b2d-877e-75bdf3f7913b,user#user_2gDAIQstwJ6HEVzDC7p7LP4Xwop,I am interested in playing basketball mostly solo and also enjoy woodworking as a hobby.,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715279778,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#a278dda2-1e71-40cc-a7c6-a9761034141e,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"I'm interested in gaming and streaming new series, particularly enjoying games like League of Legends.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715282270,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#edbf490c-1378-403b-9d47-eaf9ad0cafe2,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,"I'm interested in traveling and exploring new destinations, both urban areas and natural settings. Recently, I visited Salt Lake City, which was quite memorable.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715282297,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#7e355cb9-3a73-4a9d-8ace-4f8d90ced545,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,"I'm interested in exploring new places, both urban and natural environments, like my recent visit to Salt Lake City.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715285395,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#2c494c15-7f15-42b1-acaa-8b9c1ce485b9,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,I enjoy hiking in the Bay Area because of its excellent weather.,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715286025,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#af970cd7-a1e9-45de-8551-8e7017c8e5d4,user#user_2b1FSz7FIpO1EFC6OueZAIaa1Hs,"I'm interested in skiing and typically manage to go about 15 days each year, although I would like to do it more often if I didn't live so far from ski resorts.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715286088,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#021b1971-9000-480b-8634-1a61fd944ede,user#user_2b1FSz7FIpO1EFC6OueZAIaa1Hs,"I'm interested in skiing and usually manage to go about 15 days each year, although I'd like to do it more often if it weren't for the distance to the nearest ski resorts. I am leaning golf and tennis now.",express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
1715288849,express#50644d0f-9410-42f6-aa54-7f026af49f6c,expression#3c184e12-3a6b-422d-ba70-63c822fd7660,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,I am interested in exploring mindfulness and meditation practices to find peace of mind and manage stress.,express#50644d0f-9410-42f6-aa54-7f026af49f6c,What are you really into these days?
